incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
942662165,06-2040151,07/23/2006 02:20:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,600 Block RILEY ST,,BUFFALO,NY,14211,,42.9091056,-78.8407196,09/24/2019 10:49:13 PM,09/24/2019 10:56:24 PM,POINT (-78.8407196 42.9091056),2,Sunday,Assault
942655188,06-3160211,11/12/2006 04:35:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block DEWEY AV,,BUFFALO,NY,14214,,42.9316699,-78.84239699999999,09/24/2019 10:47:02 PM,09/24/2019 10:53:44 PM,POINT (-78.84239699999999 42.9316699),4,Sunday,Assault
942572578,12-0290104,01/29/2012 01:15:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,HEMINWAY ST & COUNTESS AV,,BUFFALO,NY,,,42.91364541898123,-78.80477681234754,09/24/2019 04:03:53 PM,09/24/2019 04:05:22 PM,POINT (-78.80477681234754 42.91364541898123),1,Sunday,Assault
769998440,16-2410331,08/28/2016 09:03:13 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block FRENCH ST,,BUFFALO,NY,,,42.910679195543615,-78.83283714505862,08/29/2016 04:04:32 AM,09/23/2019 11:27:05 PM,POINT (-78.83283714505862 42.910679195543615),9,Sunday,Assault
898830114,19-0060311,01/06/2019 01:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,BERKSHIRE AV & BAILEY AV,,BUFFALO,NY,,,42.94112146061965,-78.81365174746135,01/06/2019 06:41:31 PM,09/23/2019 11:34:56 PM,POINT (-78.81365174746135 42.94112146061965),1,Sunday,Assault
942573259,12-1410761,05/20/2012 04:34:54 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block FULTON ST,,BUFFALO,NY,14210,,42.871041,-78.85584779999999,09/24/2019 04:05:06 PM,09/24/2019 04:06:16 PM,POINT (-78.85584779999999 42.871041),16,Sunday,Assault
920417141,19-1460922,05/26/2019 06:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block CLINTON ST,,BUFFALO,NY,,,42.88244633732097,-78.85615488427415,05/27/2019 02:51:39 AM,09/23/2019 11:37:39 PM,POINT (-78.85615488427415 42.88244633732097),18,Sunday,Assault
767813635,16-2270074,08/14/2016 01:22:48 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block W CHIPPEWA ST,,BUFFALO,NY,,,42.88940794166845,-78.87058936750913,08/15/2016 04:02:38 AM,09/23/2019 11:27:15 PM,POINT (-78.87058936750913 42.88940794166845),1,Sunday,Assault
942583843,06-0430857,02/12/2006 06:50:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BURGARD PL,,BUFFALO,NY,14211,,42.9053498,-78.8152041,09/24/2019 05:27:24 PM,09/24/2019 10:55:45 PM,POINT (-78.8152041 42.9053498),18,Sunday,Assault
942653856,06-3300189,11/26/2006 04:34:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block ELLICOTT ST,,BUFFALO,NY,14203,,42.8902854,-78.8703104,09/24/2019 10:46:45 PM,09/24/2019 10:52:58 PM,POINT (-78.8703104 42.8902854),4,Sunday,Assault
942643941,07-1471030,05/27/2007 10:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,DEPEW AV & BEARD AV,,BUFFALO,NY,,,42.943817771231615,-78.83618288796463,09/24/2019 10:43:57 PM,09/24/2019 10:46:54 PM,POINT (-78.83618288796463 42.943817771231615),22,Sunday,Assault
808163685,17-1550162,06/04/2017 02:45:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block FRANKLIN ST,,BUFFALO,NY,,,42.88901076631692,-78.875737037554,06/05/2017 06:04:52 AM,09/23/2019 11:30:23 PM,POINT (-78.875737037554 42.88901076631692),2,Sunday,Assault
764550573,16-1920687,07/10/2016 05:28:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2100 Block MAIN ST,,BUFFALO,NY,,,42.92880507442883,-78.84993702635,07/11/2016 03:57:04 AM,09/23/2019 11:27:21 PM,POINT (-78.84993702635 42.92880507442883),17,Sunday,Assault
942516429,15-1790819,06/28/2015 08:20:29 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block LANG AV,,BUFFALO,NY,,,42.918901313665685,-78.81106763674852,09/23/2019 11:22:43 PM,09/23/2019 11:24:11 PM,POINT (-78.81106763674852 42.918901313665685),20,Sunday,Assault
786672918,16-3600083,12/25/2016 02:00:27 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1900 Block CLINTON ST,,BUFFALO,NY,,,42.872076220798945,-78.80444161527157,12/26/2016 05:08:05 AM,09/23/2019 11:28:15 PM,POINT (-78.80444161527157 42.872076220798945),2,Sunday,Assault
942609057,08-3070804,11/02/2008 06:28:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,AMHERST ST & GRANT,,BUFFALO,NY,,,42.93922553347293,-78.88557235713778,09/24/2019 10:32:47 PM,09/24/2019 10:36:11 PM,POINT (-78.88557235713778 42.93922553347293),18,Sunday,Assault
822366664,17-2881118,10/15/2017 10:47:27 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block KINGSTON PL,,BUFFALO,NY,,,42.85351820499936,-78.80918632069906,10/16/2017 06:05:31 AM,09/23/2019 11:32:20 PM,POINT (-78.80918632069906 42.85351820499936),22,Sunday,Assault
942518048,16-1360770,05/15/2016 07:38:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block FLOSS AV,,BUFFALO,NY,,,42.91938021796094,-78.80472268033948,09/23/2019 11:25:16 PM,09/23/2019 11:26:23 PM,POINT (-78.80472268033948 42.91938021796094),19,Sunday,Assault
942583572,06-0361042,02/05/2006 09:30:00 PM,AGGR ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block SCHUTRUM ST,,BUFFALO,NY,14212,,42.8998729,-78.81833259999999,09/24/2019 05:27:21 PM,09/24/2019 10:55:04 PM,POINT (-78.81833259999999 42.8998729),21,Sunday,Assault
942649147,07-0560340,02/25/2007 10:41:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1500 Block HERTEL AV,,BUFFALO,NY,,,42.947868776319154,-78.85255914137721,09/24/2019 10:44:44 PM,09/24/2019 10:50:07 PM,POINT (-78.85255914137721 42.947868776319154),10,Sunday,Assault
942643482,07-1540314,06/03/2007 06:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block WOOD AV,,BUFFALO,NY,,,42.906502861387814,-78.80911837203467,09/24/2019 10:43:40 PM,09/24/2019 10:46:33 PM,POINT (-78.80911837203467 42.906502861387814),6,Sunday,Assault
820162205,17-2670394,09/24/2017 05:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,500 Block MINNESOTA AV,,BUFFALO,NY,,,42.93578789633263,-78.83178083757674,09/25/2017 06:05:32 AM,09/23/2019 11:32:35 PM,POINT (-78.83178083757674 42.93578789633263),5,Sunday,Assault
942655700,06-2810859,10/08/2006 06:30:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,300 Block NEWBURGH AV,,BUFFALO,NY,14215,,42.9232887,-78.8086639,09/24/2019 10:47:13 PM,09/24/2019 10:54:09 PM,POINT (-78.8086639 42.9232887),18,Sunday,Assault
942661863,06-2041152,07/23/2006 07:30:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block WADE AV,,BUFFALO,NY,14214,,42.9371975,-78.8367823,09/24/2019 10:49:07 PM,09/24/2019 10:56:23 PM,POINT (-78.8367823 42.9371975),19,Sunday,Assault
942663612,06-1831038,07/02/2006 09:14:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block LISBON AV,,BUFFALO,NY,14215,,42.9468355,-78.81262439999999,09/24/2019 10:49:30 PM,09/24/2019 10:56:39 PM,POINT (-78.81262439999999 42.9468355),21,Sunday,Assault
942664296,06-1770969,06/25/2006 11:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block LEXINGTON AV,,BUFFALO,NY,14222,,42.9134336,-78.8775187,09/24/2019 10:49:47 PM,09/24/2019 10:57:09 PM,POINT (-78.8775187 42.9134336),23,Sunday,Assault
942519519,17-1620006,06/11/2017 12:03:03 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block SCHUTRUM ST,,BUFFALO,NY,,,42.898554557968815,-78.81830767675726,09/23/2019 11:28:42 PM,09/23/2019 11:29:50 PM,POINT (-78.81830767675726 42.898554557968815),0,Sunday,Assault
942585021,06-0710123,03/12/2006 02:20:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block PEARL ST,,BUFFALO,NY,14202,,42.8928998,-78.873583,09/24/2019 05:27:28 PM,09/24/2019 10:54:22 PM,POINT (-78.873583 42.8928998),2,Sunday,Assault
942648317,07-0770111,03/18/2007 02:54:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block DELAWARE AV,,BUFFALO,NY,,,42.89106559868658,-78.87694087368618,09/24/2019 10:44:42 PM,09/24/2019 10:49:15 PM,POINT (-78.87694087368618 42.89106559868658),2,Sunday,Assault
942517924,16-1220139,05/01/2016 03:30:32 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block FRANKLIN ST,,BUFFALO,NY,,,42.89115382414815,-78.87462766275152,09/23/2019 11:25:05 PM,09/23/2019 11:26:18 PM,POINT (-78.87462766275152 42.89115382414815),3,Sunday,Assault
816776122,17-2390218,08/27/2017 03:45:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block FLOSS AV,,BUFFALO,NY,,,42.91811819004124,-78.80464349647647,08/28/2017 06:05:31 AM,09/23/2019 11:32:14 PM,POINT (-78.80464349647647 42.91811819004124),3,Sunday,Assault
771919861,16-2561143,07/03/2016 10:48:54 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block BENNETT VILLAGE TE,,BUFFALO,NY,,,42.93946138774866,-78.83328943740139,09/13/2016 04:05:57 AM,09/23/2019 11:26:29 PM,POINT (-78.83328943740139 42.93946138774866),22,Sunday,Assault
